A		RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD
B		S12A	S12B	S12C	S12D	S333
C		FLOW	FLOW	FLOW	FLOW	FLOW
E						
F		SIMULATED	SIMULATED	SIMULATED	SIMULATED	SIMULATED
Units		FT^3/S	FT^3/S	FT^3/S	FT^3/S	FT^3/S
Type		PER-AVER	PER-AVER	PER-AVER	PER-AVER	PER-AVER
4185	16Jun1976	0.0	0.0	0.0	0.0	697.1
4186	17Jun1976	0.0	0.0	0.0	0.0	697.1
4187	18Jun1976	0.0	0.0	0.0	0.0	697.1
4188	19Jun1976	0.0	0.0	0.0	0.0	697.1
4189	20Jun1976	0.0	0.0	0.0	0.0	697.1
4190	21Jun1976	0.0	0.0	0.0	0.0	697.1
4191	22Jun1976	0.0	0.0	0.0	0.0	697.1
4192	23Jun1976	0.0	0.0	0.0	0.0	697.1
4193	24Jun1976	0.0	0.0	0.0	0.0	697.1
4194	25Jun1976	0.0	0.0	0.0	0.0	697.1
4195	26Jun1976	0.0	0.0	0.0	0.0	697.1
4196	27Jun1976	0.0	0.0	0.0	0.0	697.1
4197	28Jun1976	0.0	0.0	0.0	0.0	697.1
4198	29Jun1976	0.0	0.0	0.0	0.0	697.1
4199	30Jun1976	0.0	0.0	0.0	0.0	697.1
4200	01Jul1976	0.0	0.0	0.0	0.0	697.1
4201	02Jul1976	0.0	0.0	0.0	0.0	697.1
4202	03Jul1976	0.0	0.0	0.0	0.0	0.0
4203	04Jul1976	0.0	0.0	0.0	0.0	0.0
4204	05Jul1976	0.0	0.0	0.0	0.0	0.0
4205	06Jul1976	0.0	0.0	0.0	0.0	0.0
4206	07Jul1976	0.0	0.0	0.0	0.0	0.0
4207	08Jul1976	0.0	0.0	0.0	0.0	0.0
4208	09Jul1976	0.0	0.0	0.0	0.0	0.0
4209	10Jul1976	0.0	0.0	0.0	186.0	1350.0
4210	11Jul1976	0.0	0.0	0.0	186.0	1350.0
4211	12Jul1976	0.0	0.0	0.0	186.0	1350.0
4212	13Jul1976	0.0	0.0	0.0	186.0	1350.0
4213	14Jul1976	0.0	0.0	0.0	186.0	1350.0
4214	15Jul1976	0.0	0.0	0.0	186.0	1350.0
4215	16Jul1976	0.0	0.0	0.0	186.0	1350.0
4216	17Jul1976	0.0	0.0	0.0	186.0	1350.0
4217	18Jul1976	0.0	0.0	0.0	186.0	1350.0
4218	19Jul1976	0.0	0.0	0.0	186.0	1350.0
4219	20Jul1976	0.0	0.0	0.0	186.0	1350.0
4220	21Jul1976	0.0	0.0	0.0	186.0	1350.0
4221	22Jul1976	0.0	0.0	0.0	186.0	1350.0
4222	23Jul1976	0.0	0.0	0.0	186.0	1350.0
4223	24Jul1976	0.0	0.0	0.0	65.6	1350.0
4224	25Jul1976	0.0	0.0	0.0	65.6	1350.0
4225	26Jul1976	0.0	0.0	0.0	65.6	1350.0
4226	27Jul1976	0.0	0.0	0.0	65.6	1350.0
4227	28Jul1976	0.0	0.0	0.0	68.5	1347.1
4228	29Jul1976	0.0	0.0	0.0	65.6	1350.0
4229	30Jul1976	0.0	0.0	0.0	216.6	1199.0
4230	31Jul1976	0.0	0.0	0.0	0.0	0.0
4231	01Aug1976	0.0	0.0	0.0	0.0	0.0
4232	02Aug1976	0.0	0.0	0.0	0.0	0.0
4233	03Aug1976	0.0	0.0	0.0	0.0	0.0
4234	04Aug1976	0.0	0.0	0.0	0.0	0.0
4235	05Aug1976	0.0	0.0	0.0	0.0	0.0
4236	06Aug1976	0.0	0.0	0.0	0.0	0.0
4237	07Aug1976	0.0	0.0	0.0	0.0	1316.6
4238	08Aug1976	0.0	0.0	0.0	0.0	1316.6
4239	09Aug1976	0.0	0.0	0.0	0.0	1316.6
4240	10Aug1976	0.0	0.0	0.0	78.8	1237.8
4241	11Aug1976	0.0	0.0	0.0	92.8	1223.8
4242	12Aug1976	0.0	0.0	0.0	75.9	1240.7
4243	13Aug1976	0.0	0.0	0.0	120.9	1195.7
4244	14Aug1976	0.0	0.0	0.0	84.6	1232.0
4245	15Aug1976	0.0	0.0	0.0	143.9	1172.7
4246	16Aug1976	0.0	0.0	0.0	131.4	1185.2
4247	17Aug1976	0.0	0.0	0.0	147.2	1169.4
4248	18Aug1976	0.0	0.0	0.0	285.3	1031.2
4249	19Aug1976	0.0	0.0	102.1	682.8	531.8
4250	20Aug1976	0.0	0.0	0.0	636.1	680.5
4251	21Aug1976	0.0	0.0	248.0	718.4	789.1
4252	22Aug1976	0.0	0.0	150.4	731.3	873.8
4253	23Aug1976	0.0	0.0	436.6	729.8	582.7
4254	24Aug1976	0.0	0.0	316.5	750.2	688.8
4255	25Aug1976	0.0	0.0	409.5	739.9	606.1
4256	26Aug1976	0.0	0.0	305.0	735.7	714.8
4257	27Aug1976	0.0	0.0	249.8	735.5	770.1
4258	28Aug1976	0.0	0.0	437.8	729.8	837.9
4259	29Aug1976	0.0	0.0	439.5	720.6	878.5
4260	30Aug1976	0.0	0.0	425.7	711.6	911.0
4261	31Aug1976	0.0	0.0	425.1	704.3	813.4
4262	01Sep1976	0.0	0.0	415.4	701.2	883.3
4263	02Sep1976	0.0	0.0	405.4	693.6	925.7
4264	03Sep1976	0.0	0.0	396.7	687.2	953.4
4265	04Sep1976	0.0	0.0	0.0	380.4	936.2
4266	05Sep1976	0.0	0.0	0.0	426.4	890.1
4267	06Sep1976	0.0	0.0	0.0	387.9	928.7
4268	07Sep1976	0.0	0.0	0.0	374.5	942.0
4269	08Sep1976	0.0	0.0	0.0	635.3	681.3
4270	09Sep1976	0.0	0.0	0.0	494.3	822.3
4271	10Sep1976	0.0	0.0	0.0	441.5	875.1
4272	11Sep1976	0.0	0.0	0.0	78.8	798.9
4273	12Sep1976	0.0	0.0	0.0	43.2	834.6
4274	13Sep1976	0.0	0.0	0.0	33.2	844.5
4275	14Sep1976	0.0	0.0	0.0	32.7	845.0
4276	15Sep1976	0.0	0.0	0.0	55.0	822.7
4277	16Sep1976	0.0	0.0	0.0	3.8	874.0
4278	17Sep1976	150.9	243.7	255.1	725.2	911.7
4279	18Sep1976	314.3	308.6	582.9	819.5	917.2
4280	19Sep1976	307.5	284.2	542.3	820.2	850.4
4281	20Sep1976	295.1	288.3	531.6	810.0	894.3
4282	21Sep1976	288.9	281.5	521.3	808.8	941.9
4283	22Sep1976	273.8	290.8	514.4	798.5	896.3
4284	23Sep1976	274.0	283.0	509.8	800.1	951.8
4285	24Sep1976	254.0	305.8	520.6	791.3	924.1
4286	25Sep1976	0.2	401.0	524.8	801.2	967.7
4287	26Sep1976	0.0	394.6	521.7	799.7	986.0
4288	27Sep1976	0.0	379.0	516.3	796.1	1015.2
4289	28Sep1976	0.0	355.4	509.8	790.8	1032.9
4290	29Sep1976	0.0	0.0	0.0	0.0	987.4
4291	30Sep1976	0.0	0.0	0.0	0.0	987.4
4292	01Oct1976	0.0	0.0	0.0	0.0	987.4
4293	02Oct1976	0.0	0.0	283.3	752.6	1350.0
4294	03Oct1976	0.0	0.0	0.0	186.0	1350.0
4295	04Oct1976	0.0	0.0	0.0	186.0	1350.0
4296	05Oct1976	0.0	0.0	0.0	186.0	1350.0
4297	06Oct1976	0.0	0.0	0.0	186.0	1350.0
4298	07Oct1976	0.0	0.0	0.0	186.0	1350.0
4299	08Oct1976	0.0	0.0	0.0	186.0	1350.0
4300	09Oct1976	0.0	0.0	0.0	515.2	1350.0
4301	10Oct1976	0.0	0.0	0.0	515.2	1350.0
4302	11Oct1976	0.0	0.0	0.0	515.2	1350.0
4303	12Oct1976	0.0	0.0	0.0	515.2	1350.0
4304	13Oct1976	0.0	0.0	0.0	515.2	1350.0
4305	14Oct1976	0.0	0.0	0.0	515.2	1350.0
4306	15Oct1976	0.0	0.0	0.0	515.2	1350.0
4307	16Oct1976	0.0	0.0	0.0	0.0	1097.5
4308	17Oct1976	0.0	0.0	0.0	0.0	1097.5
4309	18Oct1976	0.0	0.0	0.0	0.0	1097.5
4310	19Oct1976	0.0	0.0	0.0	0.0	1097.5
4311	20Oct1976	0.0	0.0	0.0	0.0	1097.5
4312	21Oct1976	0.0	0.0	0.0	0.0	1097.5
4313	22Oct1976	0.0	0.0	0.0	0.0	1097.5
4314	23Oct1976	0.0	0.0	0.0	350.9	1350.0
4315	24Oct1976	0.0	0.0	0.0	350.9	1350.0
4316	25Oct1976	0.0	0.0	0.0	350.9	1350.0
4317	26Oct1976	0.0	0.0	0.0	350.9	1350.0
4318	27Oct1976	0.0	0.0	0.0	350.9	1350.0
4319	28Oct1976	0.0	0.0	0.0	350.9	1350.0
4320	29Oct1976	0.0	0.0	0.0	350.9	1350.0
4321	30Oct1976	0.0	0.0	0.0	0.0	1262.3
4322	31Oct1976	0.0	0.0	0.0	0.0	1262.3
4323	01Nov1976	0.0	0.0	0.0	0.0	1262.3
4324	02Nov1976	0.0	0.0	0.0	0.0	1262.3
4325	03Nov1976	0.0	0.0	0.0	0.0	1262.3
4326	04Nov1976	0.0	0.0	0.0	0.0	1262.3
4327	05Nov1976	0.0	0.0	0.0	0.0	1262.3
4328	06Nov1976	0.0	0.0	0.0	0.0	1262.7
4329	07Nov1976	0.0	0.0	0.0	0.0	1262.7
4330	08Nov1976	0.0	0.0	0.0	0.0	1262.7
4331	09Nov1976	0.0	0.0	0.0	0.0	1262.7
4332	10Nov1976	0.0	0.0	0.0	0.0	1262.7
4333	11Nov1976	0.0	0.0	0.0	0.0	1262.7
4334	12Nov1976	0.0	0.0	0.0	0.0	1262.7
4335	13Nov1976	0.0	0.0	0.0	0.0	871.0
4336	14Nov1976	0.0	0.0	0.0	0.0	871.0
4337	15Nov1976	0.0	0.0	0.0	0.0	871.0
4338	16Nov1976	0.0	0.0	0.0	0.0	871.0
4339	17Nov1976	0.0	0.0	0.0	0.0	871.0
4340	18Nov1976	0.0	0.0	0.0	0.0	871.0
4341	19Nov1976	0.0	0.0	0.0	0.0	871.0
4342	20Nov1976	0.0	0.0	0.0	0.0	871.0
4343	21Nov1976	0.0	0.0	0.0	0.0	871.0
4344	22Nov1976	0.0	0.0	0.0	0.0	871.0
4345	23Nov1976	0.0	0.0	0.0	0.0	871.0
4346	24Nov1976	0.0	0.0	0.0	0.0	871.0
4347	25Nov1976	0.0	0.0	0.0	0.0	871.0
4348	26Nov1976	0.0	0.0	0.0	0.0	871.0
4349	27Nov1976	0.0	0.0	0.0	0.0	1309.8
4350	28Nov1976	0.0	0.0	0.0	0.0	1309.8
4351	29Nov1976	0.0	0.0	0.0	0.0	1309.8
4352	30Nov1976	0.0	0.0	0.0	0.0	1309.8
4353	01Dec1976	0.0	0.0	0.0	0.0	1309.8
4354	02Dec1976	0.0	0.0	0.0	0.0	1309.8
4355	03Dec1976	0.0	0.0	0.0	0.0	1309.8
4356	04Dec1976	0.0	0.0	0.0	0.0	1309.8
4357	05Dec1976	0.0	0.0	0.0	0.0	1309.8
4358	06Dec1976	0.0	0.0	0.0	0.0	1309.8
4359	07Dec1976	0.0	0.0	0.0	0.0	1309.8
4360	08Dec1976	0.0	0.0	0.0	0.0	1309.8
4361	09Dec1976	0.0	0.0	0.0	0.0	1309.8
4362	10Dec1976	0.0	0.0	0.0	0.0	1309.8
4363	11Dec1976	0.0	0.0	0.0	181.6	1350.0
4364	12Dec1976	0.0	0.0	0.0	181.6	1350.0
4365	13Dec1976	0.0	0.0	0.0	181.6	1350.0
4366	14Dec1976	0.0	0.0	0.0	181.6	1350.0
4367	15Dec1976	0.0	0.0	0.0	181.6	1350.0
4368	16Dec1976	0.0	0.0	0.0	181.6	1350.0
4369	17Dec1976	0.0	0.0	0.0	181.6	1350.0
4370	18Dec1976	0.0	0.0	0.0	0.0	1110.9
4371	19Dec1976	0.0	0.0	0.0	0.0	1110.9
4372	20Dec1976	0.0	0.0	0.0	0.0	1110.9
4373	21Dec1976	0.0	0.0	0.0	0.0	1110.9
4374	22Dec1976	0.0	0.0	0.0	0.0	1110.9
4375	23Dec1976	0.0	0.0	0.0	0.0	1110.9
4376	24Dec1976	0.0	0.0	0.0	0.0	1110.9
4377	25Dec1976	0.0	0.0	0.0	0.0	1234.3
4378	26Dec1976	0.0	0.0	0.0	0.0	1234.3
4379	27Dec1976	0.0	0.0	0.0	0.0	1234.3
4380	28Dec1976	0.0	0.0	0.0	0.0	1234.3
4381	29Dec1976	0.0	0.0	0.0	0.0	1234.3
4382	30Dec1976	0.0	0.0	0.0	0.0	1234.3
4383	31Dec1976	0.0	0.0	0.0	0.0	1234.3
4384	01Jan1977	0.0	0.0	0.0	0.0	698.8
4385	02Jan1977	0.0	0.0	0.0	0.0	698.8
4386	03Jan1977	0.0	0.0	0.0	0.0	698.8
4387	04Jan1977	0.0	0.0	0.0	0.0	698.8
4388	05Jan1977	0.0	0.0	0.0	0.0	698.8
4389	06Jan1977	0.0	0.0	0.0	0.0	698.8
4390	07Jan1977	0.0	0.0	0.0	0.0	698.8
4391	08Jan1977	0.0	0.0	0.0	0.0	932.6
4392	09Jan1977	0.0	0.0	0.0	0.0	932.6
4393	10Jan1977	0.0	0.0	0.0	0.0	932.6
4394	11Jan1977	0.0	0.0	0.0	0.0	932.6
4395	12Jan1977	0.0	0.0	0.0	0.0	932.6
4396	13Jan1977	0.0	0.0	0.0	0.0	932.6
4397	14Jan1977	0.0	0.0	0.0	0.0	932.6
4398	15Jan1977	0.0	0.0	0.0	0.0	932.8
4399	16Jan1977	0.0	0.0	0.0	0.0	932.8
4400	17Jan1977	0.0	0.0	0.0	0.0	932.8
4401	18Jan1977	0.0	0.0	0.0	0.0	932.8
4402	19Jan1977	0.0	0.0	0.0	0.0	932.8
4403	20Jan1977	0.0	0.0	0.0	0.0	932.8
4404	21Jan1977	0.0	0.0	0.0	0.0	932.8
4405	22Jan1977	0.0	0.0	0.0	0.0	698.8
4406	23Jan1977	0.0	0.0	0.0	0.0	698.8
4407	24Jan1977	0.0	0.0	0.0	0.0	698.8
4408	25Jan1977	0.0	0.0	0.0	0.0	698.8
4409	26Jan1977	0.0	0.0	0.0	0.0	698.8
4410	27Jan1977	0.0	0.0	0.0	0.0	698.8
4411	28Jan1977	0.0	0.0	0.0	0.0	698.8
4412	29Jan1977	0.0	0.0	0.0	0.0	698.8
4413	30Jan1977	0.0	0.0	0.0	0.0	698.8
4414	31Jan1977	0.0	0.0	0.0	0.0	698.8
4415	01Feb1977	0.0	0.0	0.0	0.0	698.8
4416	02Feb1977	0.0	0.0	0.0	0.0	698.8
4417	03Feb1977	0.0	0.0	0.0	0.0	698.8
4418	04Feb1977	0.0	0.0	0.0	0.0	698.8
4419	05Feb1977	0.0	0.0	0.0	0.0	782.0
4420	06Feb1977	0.0	0.0	0.0	0.0	782.0
4421	07Feb1977	0.0	0.0	0.0	0.0	782.0
4422	08Feb1977	0.0	0.0	0.0	0.0	782.0
4423	09Feb1977	0.0	0.0	0.0	0.0	782.0
4424	10Feb1977	0.0	0.0	0.0	0.0	782.0
4425	11Feb1977	0.0	0.0	0.0	0.0	782.0
4426	12Feb1977	0.0	0.0	0.0	0.0	0.5
4427	13Feb1977	0.0	0.0	0.0	0.0	0.5
4428	14Feb1977	0.0	0.0	0.0	0.0	0.5
4429	15Feb1977	0.0	0.0	0.0	0.0	0.5
4430	16Feb1977	0.0	0.0	0.0	0.0	0.5
4431	17Feb1977	0.0	0.0	0.0	0.0	0.5
4432	18Feb1977	0.0	0.0	0.0	0.0	0.5
4433	19Feb1977	0.0	0.0	0.0	0.0	761.5
4434	20Feb1977	0.0	0.0	0.0	0.0	761.5
4435	21Feb1977	0.0	0.0	0.0	0.0	761.5
4436	22Feb1977	0.0	0.0	0.0	0.0	761.5
4437	23Feb1977	0.0	0.0	0.0	0.0	761.5
4438	24Feb1977	0.0	0.0	0.0	0.0	761.5
4439	25Feb1977	0.0	0.0	0.0	0.0	761.5
4440	26Feb1977	0.0	0.0	0.0	0.0	698.8
4441	27Feb1977	0.0	0.0	0.0	0.0	698.8
4442	28Feb1977	0.0	0.0	0.0	0.0	698.8
4443	01Mar1977	0.0	0.0	0.0	0.0	698.8
4444	02Mar1977	0.0	0.0	0.0	0.0	698.8
4445	03Mar1977	0.0	0.0	0.0	0.0	698.8
4446	04Mar1977	0.0	0.0	0.0	0.0	698.8
4447	05Mar1977	0.0	0.0	0.0	0.0	57.9
4448	06Mar1977	0.0	0.0	0.0	0.0	57.9
4449	07Mar1977	0.0	0.0	0.0	0.0	57.9
4450	08Mar1977	0.0	0.0	0.0	0.0	57.9
4451	09Mar1977	0.0	0.0	0.0	0.0	57.9
4452	10Mar1977	0.0	0.0	0.0	0.0	57.9
4453	11Mar1977	0.0	0.0	0.0	0.0	57.9
4454	12Mar1977	0.0	0.0	0.0	0.0	59.4
4455	13Mar1977	0.0	0.0	0.0	0.0	59.4
4456	14Mar1977	0.0	0.0	0.0	0.0	59.4
4457	15Mar1977	0.0	0.0	0.0	0.0	59.4
4458	16Mar1977	0.0	0.0	0.0	0.0	59.4
4459	17Mar1977	0.0	0.0	0.0	0.0	59.4
4460	18Mar1977	0.0	0.0	0.0	0.0	59.4
4461	19Mar1977	0.0	0.0	0.0	0.0	58.1
4462	20Mar1977	0.0	0.0	0.0	0.0	58.1
4463	21Mar1977	0.0	0.0	0.0	0.0	58.1
4464	22Mar1977	0.0	0.0	0.0	0.0	58.1
4465	23Mar1977	0.0	0.0	0.0	0.0	58.1
4466	24Mar1977	0.0	0.0	0.0	0.0	58.1
4467	25Mar1977	0.0	0.0	0.0	0.0	58.1
4468	26Mar1977	0.0	0.0	0.0	0.0	63.0
4469	27Mar1977	0.0	0.0	0.0	0.0	63.0
4470	28Mar1977	0.0	0.0	0.0	0.0	63.0
4471	29Mar1977	0.0	0.0	0.0	0.0	63.0
4472	30Mar1977	0.0	0.0	0.0	0.0	63.0
4473	31Mar1977	0.0	0.0	0.0	0.0	63.0
4474	01Apr1977	0.0	0.0	0.0	0.0	63.0
4475	02Apr1977	0.0	0.0	0.0	0.0	63.0
4476	03Apr1977	0.0	0.0	0.0	0.0	63.0
4477	04Apr1977	0.0	0.0	0.0	0.0	63.0
4478	05Apr1977	0.0	0.0	0.0	0.0	63.0
4479	06Apr1977	0.0	0.0	0.0	0.0	63.0
4480	07Apr1977	0.0	0.0	0.0	0.0	63.0
4481	08Apr1977	0.0	0.0	0.0	0.0	63.0
4482	09Apr1977	0.0	0.0	0.0	0.0	62.0
4483	10Apr1977	0.0	0.0	0.0	0.0	62.0
4484	11Apr1977	0.0	0.0	0.0	0.0	62.0
4485	12Apr1977	0.0	0.0	0.0	0.0	62.0
4486	13Apr1977	0.0	0.0	0.0	0.0	62.0
4487	14Apr1977	0.0	0.0	0.0	0.0	62.0
4488	15Apr1977	0.0	0.0	0.0	0.0	62.0
4489	16Apr1977	0.0	0.0	0.0	0.0	5.1
4490	17Apr1977	0.0	0.0	0.0	0.0	5.1
4491	18Apr1977	0.0	0.0	0.0	0.0	5.1
4492	19Apr1977	0.0	0.0	0.0	0.0	5.1
4493	20Apr1977	0.0	0.0	0.0	0.0	5.1
4494	21Apr1977	0.0	0.0	0.0	0.0	5.1
4495	22Apr1977	0.0	0.0	0.0	0.0	5.1
4496	23Apr1977	0.0	0.0	0.0	0.0	25.9
4497	24Apr1977	0.0	0.0	0.0	0.0	25.9
4498	25Apr1977	0.0	0.0	0.0	0.0	25.9
4499	26Apr1977	0.0	0.0	0.0	0.0	25.9
4500	27Apr1977	0.0	0.0	0.0	0.0	25.9
4501	28Apr1977	0.0	0.0	0.0	0.0	25.9
4502	29Apr1977	0.0	0.0	0.0	0.0	25.9
4503	30Apr1977	0.0	0.0	0.0	0.0	49.3
4504	01May1977	0.0	0.0	0.0	0.0	49.3
4505	02May1977	0.0	0.0	0.0	0.0	49.3
4506	03May1977	0.0	0.0	0.0	0.0	49.3
4507	04May1977	0.0	0.0	0.0	0.0	49.3
4508	05May1977	0.0	0.0	0.0	0.0	49.3
4509	06May1977	0.0	0.0	0.0	0.0	49.3
4510	07May1977	0.0	0.0	0.0	0.0	62.2
4511	08May1977	0.0	0.0	0.0	0.0	62.2
4512	09May1977	0.0	0.0	0.0	0.0	62.2
4513	10May1977	0.0	0.0	0.0	0.0	62.2
4514	11May1977	0.0	0.0	0.0	0.0	62.2
4515	12May1977	0.0	0.0	0.0	0.0	62.2
4516	13May1977	0.0	0.0	0.0	0.0	62.2
4517	14May1977	0.0	0.0	0.0	0.0	12.0
4518	15May1977	0.0	0.0	0.0	0.0	12.0
4519	16May1977	0.0	0.0	0.0	0.0	12.0
4520	17May1977	0.0	0.0	0.0	0.0	12.0
4521	18May1977	0.0	0.0	0.0	0.0	12.0
4522	19May1977	0.0	0.0	0.0	0.0	12.0
4523	20May1977	0.0	0.0	0.0	0.0	12.0
4524	21May1977	0.0	0.0	0.0	0.0	102.6
4525	22May1977	0.0	0.0	0.0	0.0	102.6
4526	23May1977	0.0	0.0	0.0	0.0	102.6
4527	24May1977	0.0	0.0	0.0	0.0	102.6
4528	25May1977	0.0	0.0	0.0	0.0	102.6
4529	26May1977	0.0	0.0	0.0	0.0	102.6
4530	27May1977	0.0	0.0	0.0	0.0	102.6
4531	28May1977	0.0	0.0	0.0	0.0	74.1
4532	29May1977	0.0	0.0	0.0	0.0	74.1
4533	30May1977	0.0	0.0	0.0	0.0	74.1
4534	31May1977	0.0	0.0	0.0	0.0	74.1
4535	01Jun1977	0.0	0.0	0.0	0.0	74.1
4536	02Jun1977	0.0	0.0	0.0	0.0	74.1
4537	03Jun1977	0.0	0.0	0.0	0.0	74.1
4538	04Jun1977	0.0	0.0	0.0	0.0	103.0
4539	05Jun1977	0.0	0.0	0.0	0.0	103.0
4540	06Jun1977	0.0	0.0	0.0	0.0	103.0
4541	07Jun1977	0.0	0.0	0.0	0.0	103.0
4542	08Jun1977	0.0	0.0	0.0	0.0	103.0
4543	09Jun1977	0.0	0.0	0.0	0.0	103.0
4544	10Jun1977	0.0	0.0	0.0	0.0	103.0
4545	11Jun1977	0.0	0.0	0.0	0.0	63.4
4546	12Jun1977	0.0	0.0	0.0	0.0	63.4
4547	13Jun1977	0.0	0.0	0.0	0.0	63.4
4548	14Jun1977	0.0	0.0	0.0	0.0	63.4
4549	15Jun1977	0.0	0.0	0.0	0.0	63.4
4550	16Jun1977	0.0	0.0	0.0	0.0	63.4
4551	17Jun1977	0.0	0.0	0.0	0.0	63.4
4552	18Jun1977	0.0	0.0	0.0	0.0	52.8
4553	19Jun1977	0.0	0.0	0.0	0.0	52.8
4554	20Jun1977	0.0	0.0	0.0	0.0	52.8
4555	21Jun1977	0.0	0.0	0.0	0.0	52.8
4556	22Jun1977	0.0	0.0	0.0	0.0	52.8
4557	23Jun1977	0.0	0.0	0.0	0.0	52.8
4558	24Jun1977	0.0	0.0	0.0	0.0	52.8
4559	25Jun1977	0.0	0.0	0.0	0.0	698.8
4560	26Jun1977	0.0	0.0	0.0	0.0	698.8
4561	27Jun1977	0.0	0.0	0.0	0.0	698.8
4562	28Jun1977	0.0	0.0	0.0	0.0	698.8
4563	29Jun1977	0.0	0.0	0.0	0.0	698.8
4564	30Jun1977	0.0	0.0	0.0	0.0	698.8
4565	01Jul1977	0.0	0.0	0.0	0.0	698.8
4566	02Jul1977	0.0	0.0	0.0	0.0	285.9
4567	03Jul1977	0.0	0.0	0.0	0.0	285.9
4568	04Jul1977	0.0	0.0	0.0	0.0	285.9
4569	05Jul1977	0.0	0.0	0.0	0.0	285.9
4570	06Jul1977	0.0	0.0	0.0	0.0	285.9
4571	07Jul1977	0.0	0.0	0.0	0.0	285.9
4572	08Jul1977	0.0	0.0	0.0	0.0	285.9
4573	09Jul1977	0.0	0.0	0.0	0.0	666.0
4574	10Jul1977	0.0	0.0	0.0	0.0	666.0
4575	11Jul1977	0.0	0.0	0.0	0.0	666.0
4576	12Jul1977	0.0	0.0	0.0	0.0	666.0
4577	13Jul1977	0.0	0.0	0.0	0.0	666.0
4578	14Jul1977	0.0	0.0	0.0	0.0	666.0
4579	15Jul1977	0.0	0.0	0.0	0.0	666.0
4580	16Jul1977	0.0	0.0	0.0	0.0	94.5
4581	17Jul1977	0.0	0.0	0.0	0.0	94.5
4582	18Jul1977	0.0	0.0	0.0	0.0	94.5
4583	19Jul1977	0.0	0.0	0.0	0.0	94.5
4584	20Jul1977	0.0	0.0	0.0	0.0	94.5
4585	21Jul1977	0.0	0.0	0.0	0.0	94.5
4586	22Jul1977	0.0	0.0	0.0	0.0	94.5
4587	23Jul1977	0.0	0.0	0.0	0.0	140.7
4588	24Jul1977	0.0	0.0	0.0	0.0	140.7
4589	25Jul1977	0.0	0.0	0.0	0.0	140.7
4590	26Jul1977	0.0	0.0	0.0	0.0	140.7
4591	27Jul1977	0.0	0.0	0.0	0.0	140.7
4592	28Jul1977	0.0	0.0	0.0	0.0	140.7
4593	29Jul1977	0.0	0.0	0.0	0.0	140.7
4594	30Jul1977	0.0	0.0	0.0	0.0	184.6
4595	31Jul1977	0.0	0.0	0.0	0.0	184.6
4596	01Aug1977	0.0	0.0	0.0	0.0	184.6
4597	02Aug1977	0.0	0.0	0.0	0.0	184.6
4598	03Aug1977	0.0	0.0	0.0	0.0	184.6
4599	04Aug1977	0.0	0.0	0.0	0.0	184.6
4600	05Aug1977	0.0	0.0	0.0	0.0	184.6
4601	06Aug1977	0.0	0.0	0.0	0.0	377.9
4602	07Aug1977	0.0	0.0	0.0	0.0	377.9
4603	08Aug1977	0.0	0.0	0.0	0.0	377.9
4604	09Aug1977	0.0	0.0	0.0	0.0	377.9
4605	10Aug1977	0.0	0.0	0.0	0.0	377.9
4606	11Aug1977	0.0	0.0	0.0	0.0	377.9
4607	12Aug1977	0.0	0.0	0.0	0.0	377.9
4608	13Aug1977	0.0	0.0	0.0	0.0	0.3
4609	14Aug1977	0.0	0.0	0.0	0.0	0.3
4610	15Aug1977	0.0	0.0	0.0	0.0	0.3
4611	16Aug1977	0.0	0.0	0.0	0.0	0.3
4612	17Aug1977	0.0	0.0	0.0	0.0	0.3
4613	18Aug1977	0.0	0.0	0.0	0.0	0.3
4614	19Aug1977	0.0	0.0	0.0	0.0	0.3
4615	20Aug1977	0.0	0.0	0.0	0.0	2.0
4616	21Aug1977	0.0	0.0	0.0	0.0	2.0
4617	22Aug1977	0.0	0.0	0.0	0.0	2.0
4618	23Aug1977	0.0	0.0	0.0	0.0	2.0
4619	24Aug1977	0.0	0.0	0.0	0.0	2.0
4620	25Aug1977	0.0	0.0	0.0	0.0	2.0
4621	26Aug1977	0.0	0.0	0.0	0.0	2.0
4622	27Aug1977	0.0	0.0	0.0	0.0	1001.2
4623	28Aug1977	0.0	0.0	0.0	0.0	1001.2
4624	29Aug1977	0.0	0.0	0.0	0.0	1001.2
4625	30Aug1977	0.0	0.0	0.0	0.0	1001.2
4626	31Aug1977	0.0	0.0	0.0	0.0	1001.2
4627	01Sep1977	0.0	0.0	0.0	0.0	1001.2
4628	02Sep1977	0.0	0.0	0.0	0.0	1001.2
4629	03Sep1977	0.0	0.0	0.0	0.0	698.8
4630	04Sep1977	0.0	0.0	0.0	0.0	698.8
4631	05Sep1977	0.0	0.0	0.0	0.0	698.8
4632	06Sep1977	0.0	0.0	0.0	0.0	698.8
4633	07Sep1977	0.0	0.0	0.0	0.0	698.8
4634	08Sep1977	0.0	0.0	0.0	0.0	698.8
4635	09Sep1977	0.0	0.0	0.0	0.0	698.8
4636	10Sep1977	0.0	0.0	0.0	0.0	253.4
4637	11Sep1977	0.0	0.0	0.0	0.0	253.4
4638	12Sep1977	0.0	0.0	0.0	0.0	253.4
4639	13Sep1977	0.0	0.0	0.0	0.0	253.4
4640	14Sep1977	0.0	0.0	0.0	0.0	253.4
4641	15Sep1977	0.0	0.0	0.0	0.0	253.4
