index	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
Strcuture	Vero	Okee	Stuart	CPoint	MHaven	LaBell	WPBIA	BGlade	DevGar	FtMyer	Naples	FTL	EverGl	MIA	TTrail	Homest	Flamin
4/5/1998	0.00	0.21	0.20	0.22	0.22	0.22	0.23	0.23	0.22	0.20	0.19	0.23	0.22	0.24	0.23	0.23	0.21
4/6/1998	0.00	0.13	0.12	0.13	0.14	0.16	0.14	0.14	0.15	0.18	0.19	0.14	0.19	0.16	0.18	0.18	0.21
4/7/1998	0.00	0.18	0.19	0.17	0.18	0.19	0.19	0.17	0.17	0.20	0.19	0.18	0.21	0.18	0.18	0.19	0.21
4/8/1998	0.00	0.20	0.18	0.19	0.20	0.21	0.21	0.20	0.20	0.20	0.18	0.19	0.22	0.20	0.22	0.20	0.20
4/9/1998	0.00	0.21	0.19	0.21	0.21	0.23	0.24	0.22	0.22	0.19	0.17	0.22	0.24	0.24	0.25	0.23	0.21
4/10/1998	0.00	0.23	0.23	0.23	0.22	0.22	0.25	0.24	0.23	0.19	0.18	0.24	0.24	0.25	0.25	0.24	0.22
4/11/1998	0.00	0.20	0.22	0.21	0.19	0.19	0.22	0.21	0.19	0.19	0.19	0.24	0.21	0.24	0.22	0.24	0.24
4/12/1998	0.00	0.19	0.21	0.19	0.20	0.20	0.20	0.20	0.20	0.21	0.21	0.20	0.21	0.21	0.21	0.21	0.23
4/13/1998	0.00	0.19	0.22	0.20	0.20	0.20	0.21	0.20	0.20	0.21	0.21	0.22	0.22	0.22	0.22	0.23	0.24
4/14/1998	0.00	0.18	0.19	0.19	0.18	0.18	0.20	0.19	0.19	0.19	0.20	0.22	0.21	0.22	0.20	0.22	0.23
4/15/1998	0.00	0.19	0.20	0.18	0.19	0.19	0.20	0.19	0.19	0.18	0.17	0.20	0.21	0.21	0.21	0.21	0.21
4/16/1998	0.00	0.21	0.19	0.20	0.20	0.21	0.21	0.21	0.21	0.20	0.19	0.19	0.23	0.21	0.23	0.21	0.20
4/17/1998	0.00	0.22	0.20	0.22	0.23	0.24	0.23	0.23	0.24	0.22	0.19	0.21	0.25	0.22	0.25	0.22	0.22
4/18/1998	0.00	0.21	0.18	0.20	0.22	0.23	0.22	0.21	0.22	0.21	0.19	0.19	0.24	0.21	0.24	0.21	0.21
4/19/1998	0.00	0.22	0.20	0.22	0.21	0.22	0.23	0.22	0.22	0.21	0.19	0.21	0.25	0.22	0.25	0.21	0.21
4/20/1998	0.00	0.16	0.17	0.16	0.16	0.18	0.17	0.17	0.16	0.17	0.16	0.19	0.21	0.20	0.20	0.21	0.21
4/21/1998	0.00	0.16	0.14	0.14	0.16	0.17	0.14	0.16	0.17	0.16	0.15	0.15	0.19	0.18	0.19	0.20	0.18
4/22/1998	0.00	0.22	0.21	0.22	0.22	0.22	0.22	0.22	0.22	0.21	0.19	0.23	0.23	0.24	0.24	0.23	0.23
4/23/1998	0.00	0.23	0.25	0.24	0.23	0.23	0.25	0.23	0.23	0.23	0.22	0.25	0.24	0.26	0.24	0.25	0.25
4/24/1998	0.00	0.20	0.23	0.20	0.20	0.19	0.22	0.20	0.19	0.19	0.18	0.22	0.20	0.21	0.20	0.21	0.21
4/25/1998	0.00	0.20	0.20	0.19	0.19	0.21	0.19	0.19	0.19	0.21	0.21	0.20	0.22	0.20	0.21	0.21	0.23
4/26/1998	0.00	0.19	0.22	0.19	0.19	0.19	0.20	0.19	0.18	0.20	0.20	0.20	0.19	0.20	0.19	0.21	0.22
4/27/1998	0.00	0.17	0.19	0.16	0.18	0.20	0.17	0.16	0.18	0.20	0.20	0.18	0.21	0.19	0.19	0.20	0.22
4/28/1998	0.00	0.17	0.15	0.16	0.17	0.16	0.17	0.16	0.15	0.16	0.17	0.16	0.18	0.17	0.18	0.20	0.20
4/29/1998	0.00	0.17	0.17	0.17	0.17	0.16	0.17	0.17	0.16	0.15	0.15	0.16	0.16	0.17	0.18	0.18	0.20
4/30/1998	0.00	0.16	0.13	0.14	0.15	0.15	0.14	0.14	0.14	0.13	0.14	0.14	0.16	0.15	0.15	0.17	0.17
5/1/1998	0.00	0.19	0.16	0.17	0.19	0.19	0.19	0.19	0.19	0.16	0.15	0.16	0.17	0.18	0.19	0.18	0.17
5/2/1998	0.00	0.23	0.22	0.22	0.23	0.24	0.22	0.22	0.23	0.21	0.20	0.21	0.23	0.21	0.22	0.21	0.21
5/3/1998	0.00	0.23	0.22	0.22	0.22	0.23	0.23	0.22	0.22	0.22	0.21	0.22	0.24	0.22	0.22	0.22	0.22
5/4/1998	0.00	0.20	0.20	0.19	0.20	0.23	0.20	0.20	0.20	0.21	0.21	0.19	0.24	0.21	0.23	0.23	0.23
5/5/1998	0.00	0.17	0.19	0.18	0.18	0.21	0.18	0.17	0.18	0.20	0.19	0.19	0.23	0.19	0.21	0.21	0.22
5/6/1998	0.00	0.17	0.17	0.18	0.18	0.20	0.18	0.17	0.18	0.20	0.20	0.19	0.22	0.21	0.21	0.23	0.23
5/7/1998	0.00	0.22	0.20	0.21	0.22	0.24	0.22	0.21	0.22	0.22	0.20	0.21	0.24	0.23	0.24	0.24	0.23
5/8/1998	0.00	0.26	0.23	0.24	0.25	0.26	0.25	0.25	0.25	0.21	0.19	0.23	0.25	0.26	0.26	0.25	0.24
5/9/1998	0.00	0.28	0.27	0.27	0.28	0.29	0.28	0.28	0.28	0.22	0.19	0.26	0.27	0.28	0.28	0.27	0.24
5/10/1998	0.00	0.28	0.25	0.26	0.27	0.27	0.27	0.27	0.27	0.21	0.17	0.26	0.26	0.26	0.27	0.27	0.24
5/11/1998	0.00	0.28	0.26	0.27	0.28	0.28	0.28	0.28	0.28	0.22	0.18	0.27	0.27	0.29	0.29	0.28	0.24
5/12/1998	0.00	0.24	0.24	0.24	0.24	0.24	0.25	0.24	0.24	0.22	0.20	0.25	0.25	0.26	0.25	0.26	0.24
5/13/1998	0.00	0.24	0.23	0.23	0.23	0.25	0.24	0.23	0.23	0.24	0.23	0.23	0.25	0.24	0.23	0.23	0.24
5/14/1998	0.00	0.25	0.23	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.23	0.24	0.26	0.25	0.25	0.25	0.24
5/15/1998	0.00	0.23	0.23	0.23	0.25	0.25	0.23	0.24	0.25	0.24	0.23	0.22	0.25	0.25	0.26	0.25	0.23
5/16/1998	0.00	0.23	0.21	0.22	0.24	0.25	0.21	0.22	0.24	0.24	0.24	0.20	0.26	0.22	0.25	0.23	0.25
5/17/1998	0.00	0.24	0.23	0.23	0.25	0.25	0.24	0.24	0.25	0.24	0.24	0.24	0.26	0.25	0.26	0.25	0.26
5/18/1998	0.00	0.24	0.23	0.23	0.24	0.23	0.24	0.23	0.23	0.23	0.23	0.22	0.24	0.24	0.24	0.21	0.22
5/19/1998	0.00	0.23	0.21	0.23	0.24	0.24	0.22	0.23	0.23	0.24	0.23	0.22	0.22	0.21	0.20	0.21	0.22
5/20/1998	0.00	0.22	0.22	0.21	0.23	0.24	0.20	0.21	0.22	0.25	0.23	0.20	0.21	0.18	0.17	0.17	0.18
5/21/1998	0.00	0.23	0.22	0.23	0.23	0.23	0.23	0.23	0.21	0.23	0.22	0.22	0.21	0.21	0.19	0.20	0.21
5/22/1998	0.00	0.25	0.24	0.23	0.24	0.25	0.24	0.23	0.23	0.23	0.22	0.21	0.23	0.23	0.22	0.22	0.22
5/23/1998	0.00	0.25	0.24	0.25	0.25	0.25	0.25	0.25	0.25	0.24	0.22	0.23	0.25	0.24	0.24	0.23	0.23
5/24/1998	0.00	0.26	0.23	0.24	0.25	0.26	0.24	0.24	0.24	0.24	0.23	0.23	0.25	0.24	0.24	0.25	0.25
5/25/1998	0.00	0.26	0.23	0.24	0.25	0.24	0.25	0.24	0.24	0.24	0.22	0.21	0.22	0.23	0.23	0.23	0.23
5/26/1998	0.00	0.23	0.19	0.19	0.21	0.19	0.21	0.19	0.19	0.17	0.16	0.18	0.19	0.19	0.19	0.19	0.18
5/27/1998	0.00	0.15	0.14	0.15	0.15	0.17	0.17	0.16	0.17	0.17	0.18	0.16	0.21	0.18	0.20	0.20	0.21
5/28/1998	0.00	0.14	0.13	0.15	0.14	0.14	0.14	0.15	0.14	0.14	0.15	0.16	0.15	0.16	0.15	0.16	0.17
5/29/1998	0.00	0.15	0.15	0.15	0.15	0.16	0.14	0.15	0.15	0.17	0.18	0.15	0.15	0.15	0.14	0.15	0.18
5/30/1998	0.00	0.12	0.12	0.12	0.11	0.14	0.12	0.13	0.13	0.16	0.16	0.14	0.18	0.15	0.16	0.15	0.17
5/31/1998	0.00	0.17	0.17	0.18	0.17	0.17	0.16	0.17	0.16	0.19	0.19	0.18	0.18	0.17	0.18	0.18	0.20
6/1/1998	0.00	0.20	0.18	0.17	0.18	0.20	0.17	0.17	0.17	0.22	0.22	0.16	0.19	0.16	0.17	0.17	0.22
6/2/1998	0.00	0.26	0.23	0.23	0.24	0.26	0.24	0.23	0.24	0.24	0.23	0.21	0.25	0.20	0.24	0.22	0.25
6/3/1998	0.00	0.27	0.25	0.25	0.26	0.28	0.25	0.25	0.26	0.25	0.21	0.24	0.27	0.25	0.26	0.26	0.25
6/4/1998	0.00	0.27	0.25	0.26	0.26	0.27	0.26	0.25	0.26	0.23	0.20	0.25	0.26	0.26	0.26	0.26	0.25
6/5/1998	0.00	0.26	0.24	0.24	0.25	0.27	0.25	0.24	0.24	0.24	0.22	0.23	0.26	0.24	0.25	0.25	0.25
6/6/1998	0.00	0.27	0.24	0.24	0.25	0.28	0.23	0.23	0.25	0.25	0.24	0.23	0.26	0.25	0.26	0.26	0.26
6/7/1998	0.00	0.25	0.23	0.23	0.25	0.26	0.25	0.25	0.25	0.25	0.24	0.22	0.25	0.23	0.24	0.23	0.24
6/8/1998	0.00	0.18	0.19	0.19	0.19	0.19	0.19	0.18	0.18	0.19	0.19	0.17	0.19	0.19	0.17	0.18	0.19
6/9/1998	0.00	0.23	0.23	0.22	0.23	0.20	0.23	0.22	0.22	0.19	0.20	0.21	0.19	0.22	0.19	0.22	0.22
6/10/1998	0.00	0.23	0.23	0.23	0.23	0.21	0.23	0.22	0.22	0.22	0.23	0.23	0.21	0.24	0.22	0.23	0.25
6/11/1998	0.00	0.23	0.20	0.22	0.22	0.22	0.22	0.21	0.21	0.23	0.22	0.23	0.24	0.23	0.22	0.23	0.24
6/12/1998	0.00	0.19	0.18	0.20	0.20	0.22	0.18	0.19	0.19	0.23	0.22	0.23	0.20	0.22	0.19	0.22	0.22
6/13/1998	0.00	0.26	0.25	0.25	0.26	0.27	0.25	0.25	0.26	0.23	0.20	0.23	0.24	0.20	0.21	0.18	0.19
6/14/1998	0.00	0.29	0.25	0.26	0.29	0.30	0.26	0.27	0.29	0.24	0.20	0.25	0.28	0.27	0.27	0.27	0.25
6/15/1998	0.00	0.28	0.27	0.26	0.27	0.27	0.26	0.26	0.27	0.22	0.20	0.25	0.26	0.26	0.27	0.26	0.23
6/16/1998	0.00	0.24	0.23	0.21	0.23	0.25	0.23	0.22	0.23	0.23	0.21	0.23	0.25	0.23	0.24	0.25	0.25
6/17/1998	0.00	0.24	0.22	0.22	0.22	0.24	0.24	0.22	0.21	0.23	0.21	0.22	0.23	0.23	0.22	0.23	0.23
6/18/1998	0.00	0.21	0.23	0.22	0.20	0.20	0.22	0.21	0.19	0.21	0.21	0.22	0.18	0.22	0.19	0.21	0.22
6/19/1998	0.00	0.25	0.23	0.24	0.22	0.23	0.24	0.23	0.20	0.23	0.22	0.23	0.20	0.22	0.19	0.21	0.21
6/20/1998	0.00	0.24	0.24	0.23	0.22	0.22	0.24	0.22	0.20	0.22	0.22	0.24	0.20	0.24	0.20	0.23	0.24
6/21/1998	0.00	0.24	0.24	0.23	0.23	0.23	0.23	0.22	0.21	0.24	0.24	0.24	0.22	0.24	0.21	0.23	0.25
6/22/1998	0.00	0.23	0.19	0.20	0.22	0.22	0.23	0.21	0.21	0.20	0.19	0.21	0.20	0.22	0.20	0.22	0.23
6/23/1998	0.00	0.25	0.24	0.24	0.25	0.24	0.25	0.25	0.24	0.23	0.22	0.25	0.22	0.25	0.23	0.25	0.24
6/24/1998	0.00	0.25	0.23	0.22	0.21	0.21	0.23	0.21	0.20	0.20	0.21	0.23	0.22	0.23	0.21	0.23	0.24
6/25/1998	0.00	0.23	0.23	0.21	0.20	0.21	0.21	0.20	0.19	0.20	0.21	0.21	0.20	0.20	0.20	0.21	0.22
6/26/1998	0.00	0.17	0.19	0.16	0.15	0.15	0.16	0.15	0.14	0.14	0.14	0.15	0.14	0.15	0.13	0.16	0.18
6/27/1998	0.00	0.23	0.19	0.19	0.23	0.24	0.18	0.19	0.22	0.22	0.21	0.17	0.20	0.17	0.19	0.18	0.21
6/28/1998	0.00	0.19	0.18	0.18	0.21	0.22	0.18	0.18	0.20	0.22	0.20	0.17	0.21	0.17	0.20	0.18	0.20
6/29/1998	0.00	0.24	0.23	0.21	0.22	0.23	0.22	0.20	0.21	0.23	0.20	0.20	0.21	0.21	0.21	0.21	0.22
6/30/1998	0.00	0.27	0.22	0.22	0.25	0.27	0.23	0.24	0.25	0.23	0.22	0.23	0.25	0.24	0.25	0.25	0.26
7/1/1998	0.00	0.26	0.24	0.23	0.25	0.27	0.22	0.23	0.24	0.26	0.24	0.23	0.25	0.23	0.23	0.23	0.24
7/2/1998	0.00	0.25	0.20	0.22	0.23	0.25	0.21	0.21	0.21	0.25	0.21	0.20	0.16	0.21	0.17	0.21	0.22
7/3/1998	0.00	0.24	0.23	0.25	0.24	0.23	0.25	0.25	0.22	0.22	0.21	0.23	0.21	0.23	0.22	0.22	0.23
7/4/1998	0.00	0.24	0.22	0.24	0.24	0.25	0.24	0.23	0.24	0.26	0.25	0.23	0.25	0.23	0.22	0.21	0.22
7/5/1998	0.00	0.18	0.20	0.18	0.18	0.18	0.16	0.18	0.17	0.21	0.19	0.17	0.18	0.17	0.16	0.16	0.15
7/6/1998	0.00	0.20	0.21	0.19	0.19	0.21	0.18	0.18	0.19	0.21	0.22	0.22	0.23	0.22	0.22	0.23	0.23
7/7/1998	0.00	0.18	0.20	0.16	0.16	0.18	0.16	0.16	0.15	0.19	0.20	0.18	0.19	0.19	0.17	0.20	0.22
7/8/1998	0.00	0.16	0.18	0.17	0.16	0.17	0.17	0.17	0.16	0.19	0.20	0.19	0.17	0.18	0.18	0.20	0.21
7/9/1998	0.00	0.17	0.19	0.17	0.16	0.18	0.17	0.16	0.16	0.19	0.21	0.19	0.17	0.18	0.17	0.18	0.19
7/10/1998	0.00	0.18	0.19	0.18	0.17	0.18	0.18	0.17	0.17	0.18	0.21	0.19	0.18	0.19	0.18	0.19	0.20
7/11/1998	0.00	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.20	0.19	0.21	0.20	0.22	0.21	0.23
7/12/1998	0.00	0.15	0.16	0.16	0.17	0.18	0.16	0.17	0.18	0.18	0.19	0.18	0.18	0.19	0.19	0.20	0.22
7/13/1998	0.00	0.19	0.17	0.18	0.18	0.18	0.19	0.19	0.18	0.18	0.20	0.18	0.16	0.17	0.16	0.17	0.20
7/14/1998	0.00	0.19	0.17	0.17	0.18	0.17	0.19	0.17	0.17	0.18	0.19	0.16	0.18	0.17	0.17	0.18	0.20
7/15/1998	0.00	0.16	0.20	0.17	0.15	0.15	0.16	0.15	0.14	0.19	0.21	0.19	0.16	0.17	0.14	0.18	0.19
7/16/1998	0.00	0.16	0.21	0.16	0.14	0.16	0.16	0.15	0.14	0.18	0.18	0.18	0.16	0.17	0.15	0.17	0.18
7/17/1998	0.00	0.16	0.20	0.16	0.17	0.18	0.17	0.16	0.16	0.20	0.21	0.22	0.18	0.20	0.18	0.19	0.18
7/18/1998	0.00	0.19	0.20	0.16	0.16	0.20	0.16	0.14	0.14	0.22	0.22	0.17	0.19	0.17	0.16	0.19	0.20
7/19/1998	0.00	0.17	0.17	0.15	0.15	0.16	0.16	0.15	0.15	0.16	0.16	0.18	0.17	0.18	0.17	0.19	0.20
7/20/1998	0.00	0.17	0.18	0.17	0.17	0.16	0.19	0.16	0.16	0.17	0.18	0.19	0.19	0.18	0.19	0.19	0.20
7/21/1998	0.00	0.16	0.20	0.16	0.17	0.16	0.18	0.16	0.16	0.16	0.17	0.20	0.17	0.20	0.17	0.20	0.21
7/22/1998	0.00	0.21	0.18	0.19	0.21	0.21	0.21	0.20	0.21	0.20	0.18	0.18	0.23	0.21	0.22	0.21	0.21
7/23/1998	0.00	0.25	0.23	0.23	0.24	0.24	0.24	0.24	0.24	0.23	0.23	0.21	0.24	0.23	0.24	0.23	0.23
7/24/1998	0.00	0.25	0.23	0.23	0.22	0.22	0.24	0.21	0.20	0.22	0.20	0.23	0.21	0.24	0.21	0.23	0.20
7/25/1998	0.00	0.22	0.22	0.22	0.22	0.21	0.23	0.21	0.20	0.21	0.20	0.19	0.19	0.22	0.20	0.22	0.20
7/26/1998	0.00	0.23	0.22	0.21	0.21	0.20	0.22	0.20	0.20	0.20	0.18	0.22	0.18	0.21	0.18	0.21	0.21
7/27/1998	0.00	0.23	0.22	0.22	0.21	0.21	0.24	0.22	0.21	0.21	0.21	0.25	0.23	0.25	0.23	0.25	0.26
7/28/1998	0.00	0.21	0.23	0.23	0.21	0.21	0.26	0.23	0.21	0.23	0.22	0.24	0.25	0.25	0.25	0.25	0.25
7/29/1998	0.00	0.19	0.20	0.21	0.20	0.20	0.24	0.21	0.18	0.22	0.22	0.24	0.20	0.25	0.23	0.25	0.25
7/30/1998	0.00	0.22	0.22	0.22	0.21	0.20	0.23	0.21	0.19	0.22	0.23	0.23	0.20	0.23	0.20	0.21	0.22
7/31/1998	0.00	0.19	0.19	0.18	0.18	0.16	0.18	0.17	0.16	0.17	0.16	0.17	0.16	0.18	0.16	0.18	0.20
8/1/1998	0.00	0.19	0.20	0.18	0.17	0.18	0.17	0.17	0.16	0.17	0.18	0.19	0.16	0.17	0.15	0.17	0.18
8/2/1998	0.00	0.15	0.17	0.16	0.14	0.13	0.14	0.14	0.13	0.14	0.17	0.19	0.13	0.16	0.12	0.16	0.18
8/3/1998	0.00	0.15	0.17	0.16	0.14	0.15	0.15	0.14	0.14	0.17	0.19	0.18	0.16	0.17	0.15	0.18	0.19
8/4/1998	0.00	0.15	0.17	0.16	0.16	0.19	0.15	0.17	0.16	0.20	0.20	0.18	0.20	0.19	0.19	0.19	0.20
8/5/1998	0.00	0.14	0.17	0.15	0.13	0.14	0.14	0.14	0.13	0.17	0.19	0.16	0.16	0.15	0.15	0.15	0.17
8/6/1998	0.00	0.13	0.16	0.15	0.14	0.15	0.14	0.14	0.14	0.17	0.17	0.16	0.14	0.14	0.13	0.14	0.17
8/7/1998	0.00	0.16	0.17	0.16	0.16	0.16	0.17	0.15	0.16	0.19	0.19	0.18	0.19	0.18	0.17	0.18	0.20
8/8/1998	0.00	0.17	0.20	0.17	0.16	0.15	0.17	0.15	0.16	0.17	0.20	0.19	0.16	0.18	0.15	0.18	0.19
8/9/1998	0.00	0.17	0.21	0.19	0.16	0.15	0.22	0.18	0.16	0.16	0.17	0.23	0.16	0.22	0.19	0.22	0.22
8/10/1998	0.00	0.20	0.21	0.20	0.20	0.19	0.22	0.20	0.19	0.18	0.19	0.22	0.18	0.22	0.19	0.21	0.23
8/11/1998	0.00	0.16	0.20	0.19	0.16	0.15	0.20	0.18	0.15	0.18	0.19	0.20	0.14	0.19	0.15	0.18	0.18
8/12/1998	0.00	0.19	0.19	0.19	0.18	0.17	0.18	0.18	0.17	0.18	0.18	0.19	0.17	0.19	0.18	0.19	0.20
8/13/1998	0.00	0.18	0.17	0.17	0.18	0.19	0.17	0.17	0.18	0.18	0.18	0.18	0.19	0.19	0.18	0.19	0.20
8/14/1998	0.00	0.20	0.19	0.19	0.19	0.18	0.20	0.19	0.18	0.19	0.20	0.18	0.18	0.18	0.18	0.18	0.19
8/15/1998	0.00	0.20	0.20	0.19	0.19	0.19	0.21	0.19	0.19	0.20	0.21	0.20	0.19	0.20	0.19	0.19	0.20
8/16/1998	0.00	0.19	0.21	0.20	0.19	0.17	0.20	0.19	0.18	0.18	0.19	0.22	0.16	0.21	0.18	0.19	0.18
8/17/1998	0.00	0.19	0.20	0.19	0.17	0.16	0.20	0.17	0.16	0.17	0.19	0.22	0.16	0.20	0.17	0.19	0.20
8/18/1998	0.00	0.18	0.19	0.19	0.17	0.16	0.20	0.18	0.17	0.18	0.19	0.20	0.16	0.18	0.16	0.18	0.19
8/19/1998	0.00	0.18	0.22	0.18	0.16	0.15	0.19	0.16	0.15	0.17	0.20	0.19	0.15	0.19	0.16	0.19	0.19
8/20/1998	0.00	0.15	0.19	0.16	0.16	0.16	0.16	0.15	0.16	0.16	0.17	0.19	0.17	0.19	0.17	0.19	0.21
8/21/1998	0.00	0.17	0.20	0.17	0.18	0.19	0.19	0.17	0.18	0.18	0.18	0.21	0.18	0.20	0.19	0.21	0.21
8/22/1998	0.00	0.20	0.22	0.19	0.19	0.19	0.21	0.20	0.19	0.18	0.18	0.22	0.18	0.21	0.19	0.21	0.21
8/23/1998	0.00	0.19	0.19	0.19	0.20	0.20	0.19	0.19	0.20	0.20	0.21	0.18	0.17	0.18	0.18	0.19	0.20
8/24/1998	0.00	0.18	0.19	0.19	0.21	0.22	0.19	0.20	0.21	0.23	0.23	0.20	0.23	0.21	0.22	0.22	0.23
8/25/1998	0.00	0.21	0.19	0.20	0.21	0.22	0.22	0.21	0.22	0.24	0.24	0.21	0.24	0.22	0.22	0.22	0.24
8/26/1998	0.00	0.23	0.23	0.22	0.20	0.19	0.23	0.21	0.19	0.21	0.22	0.22	0.20	0.21	0.19	0.20	0.23
8/27/1998	0.00	0.21	0.20	0.19	0.18	0.18	0.20	0.18	0.17	0.20	0.20	0.20	0.18	0.20	0.18	0.20	0.21
8/28/1998	0.00	0.19	0.18	0.17	0.16	0.15	0.18	0.16	0.15	0.17	0.18	0.20	0.16	0.19	0.16	0.19	0.21
8/29/1998	0.00	0.21	0.18	0.21	0.22	0.22	0.22	0.22	0.22	0.21	0.20	0.23	0.22	0.24	0.23	0.24	0.24
8/30/1998	0.00	0.22	0.21	0.22	0.22	0.21	0.23	0.22	0.21	0.20	0.19	0.22	0.20	0.23	0.20	0.21	0.22
8/31/1998	0.00	0.19	0.20	0.20	0.20	0.20	0.20	0.19	0.19	0.21	0.21	0.19	0.19	0.19	0.19	0.18	0.18
9/1/1998	0.00	0.20	0.20	0.19	0.19	0.22	0.18	0.18	0.18	0.21	0.21	0.17	0.19	0.16	0.18	0.18	0.21
9/2/1998	0.00	0.17	0.18	0.17	0.17	0.19	0.18	0.17	0.18	0.19	0.20	0.20	0.22	0.20	0.21	0.22	0.23
9/3/1998	0.00	0.18	0.19	0.18	0.18	0.18	0.19	0.18	0.18	0.18	0.19	0.20	0.20	0.21	0.23	0.22	0.22
9/4/1998	0.00	0.15	0.16	0.14	0.14	0.16	0.14	0.14	0.14	0.17	0.18	0.19	0.17	0.19	0.16	0.19	0.18
9/5/1998	0.00	0.18	0.17	0.16	0.18	0.17	0.16	0.17	0.18	0.16	0.16	0.17	0.19	0.18	0.18	0.17	0.17
9/6/1998	0.00	0.19	0.17	0.18	0.19	0.19	0.20	0.19	0.20	0.18	0.18	0.21	0.20	0.22	0.20	0.22	0.22
9/7/1998	0.00	0.16	0.19	0.17	0.17	0.17	0.17	0.17	0.17	0.18	0.20	0.20	0.18	0.19	0.18	0.19	0.20
9/8/1998	0.00	0.14	0.18	0.15	0.14	0.14	0.15	0.14	0.14	0.17	0.19	0.16	0.16	0.15	0.15	0.15	0.19
9/9/1998	0.00	0.14	0.16	0.16	0.15	0.15	0.15	0.16	0.15	0.16	0.19	0.17	0.17	0.17	0.17	0.18	0.19
9/10/1998	0.00	0.13	0.16	0.15	0.13	0.13	0.14	0.14	0.13	0.14	0.15	0.16	0.15	0.16	0.15	0.17	0.20
9/11/1998	0.00	0.14	0.15	0.15	0.15	0.16	0.16	0.16	0.16	0.16	0.15	0.17	0.17	0.18	0.18	0.17	0.17
9/12/1998	0.00	0.16	0.18	0.17	0.17	0.17	0.18	0.17	0.18	0.19	0.18	0.19	0.18	0.19	0.18	0.18	0.17
9/13/1998	0.00	0.16	0.15	0.17	0.18	0.18	0.17	0.17	0.18	0.20	0.20	0.18	0.18	0.17	0.16	0.14	0.15
9/14/1998	0.00	0.16	0.16	0.16	0.16	0.17	0.17	0.15	0.15	0.18	0.17	0.17	0.19	0.19	0.18	0.19	0.20
9/15/1998	0.00	0.16	0.19	0.15	0.15	0.16	0.16	0.14	0.15	0.16	0.17	0.18	0.17	0.18	0.16	0.18	0.20
9/16/1998	0.00	0.13	0.15	0.13	0.14	0.14	0.13	0.13	0.14	0.15	0.16	0.16	0.16	0.16	0.16	0.16	0.18
9/17/1998	0.00	0.13	0.14	0.13	0.14	0.14	0.14	0.13	0.14	0.15	0.16	0.16	0.14	0.16	0.16	0.18	0.19
9/18/1998	0.00	0.13	0.14	0.13	0.13	0.14	0.13	0.13	0.14	0.16	0.18	0.14	0.16	0.16	0.16	0.17	0.18
9/19/1998	0.00	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.16	0.18	0.14	0.17	0.16	0.17	0.18	0.20
9/20/1998	0.00	0.13	0.14	0.13	0.13	0.14	0.12	0.12	0.13	0.15	0.18	0.16	0.17	0.16	0.16	0.17	0.18
9/21/1998	0.00	0.16	0.15	0.15	0.15	0.18	0.16	0.16	0.16	0.17	0.17	0.18	0.19	0.18	0.18	0.18	0.18
9/22/1998	0.00	0.16	0.14	0.13	0.15	0.16	0.12	0.13	0.14	0.15	0.16	0.14	0.15	0.14	0.13	0.13	0.15
9/23/1998	0.00	0.12	0.13	0.11	0.11	0.13	0.10	0.10	0.10	0.14	0.15	0.12	0.11	0.12	0.10	0.11	0.11
9/24/1998	0.00	0.15	0.16	0.15	0.15	0.16	0.16	0.15	0.16	0.16	0.17	0.16	0.18	0.17	0.19	0.18	0.19
9/25/1998	0.00	0.16	0.21	0.18	0.16	0.16	0.19	0.17	0.17	0.18	0.17	0.23	0.19	0.24	0.21	0.23	0.22
9/26/1998	0.00	0.19	0.20	0.20	0.18	0.20	0.21	0.19	0.19	0.19	0.19	0.23	0.23	0.24	0.23	0.24	0.25
9/27/1998	0.00	0.21	0.19	0.20	0.21	0.21	0.21	0.21	0.22	0.20	0.19	0.20	0.23	0.22	0.23	0.22	0.21
9/28/1998	0.00	0.19	0.17	0.18	0.17	0.18	0.18	0.18	0.17	0.18	0.18	0.18	0.20	0.20	0.20	0.19	0.19
9/29/1998	0.00	0.19	0.18	0.18	0.18	0.19	0.18	0.18	0.18	0.19	0.18	0.19	0.20	0.19	0.19	0.19	0.20
9/30/1998	0.00	0.18	0.18	0.17	0.18	0.19	0.18	0.17	0.18	0.18	0.18	0.19	0.20	0.19	0.20	0.20	0.20
10/1/1998	0.00	0.17	0.16	0.15	0.17	0.18	0.15	0.15	0.17	0.17	0.16	0.15	0.18	0.16	0.18	0.17	0.17
10/2/1998	0.00	0.11	0.13	0.13	0.11	0.12	0.12	0.12	0.12	0.12	0.15	0.14	0.15	0.15	0.15	0.16	0.18
10/3/1998	0.00	0.14	0.12	0.14	0.15	0.16	0.11	0.14	0.15	0.17	0.18	0.11	0.14	0.10	0.12	0.11	0.11
10/4/1998	0.00	0.14	0.15	0.14	0.15	0.15	0.12	0.13	0.14	0.17	0.17	0.15	0.15	0.14	0.13	0.14	0.15
10/5/1998	0.00	0.17	0.17	0.16	0.17	0.16	0.15	0.16	0.16	0.16	0.16	0.17	0.15	0.16	0.15	0.17	0.17
10/6/1998	0.00	0.16	0.18	0.15	0.16	0.16	0.15	0.14	0.15	0.16	0.15	0.16	0.15	0.17	0.16	0.17	0.17
